SLP,SP,AT,Tmin,GT,DPT,Evap,HCC,K,CUPE,runoff
1016.94,972.38,17.71,13.17,15.5,13.78,-1.5386,0,-3.36,3.22,44.96875
1013.84,969.7,20.27,13.57,17.42,14.15,-2.328,0,22.85,2.79,42.28125
1013.41,969.33,21.48,17.3,19.68,16.64,-2.4155,0.03,29.92,52.16,38.75
1013.66,969.53,20.95,16.81,19.85,17.62,-2.4572,0.04,26.78,126.71,35.34375
1012.7,968.69,21.84,17.68,20.37,16.91,-2.3062,0.01,26.27,17.03,33.0625
1011.54,967.52,21.38,17.3,19.66,18.03,-2.0105,0.02,29.44,66.81,31.75
1015.53,970.89,17.1,11.83,16.31,14.14,-1.7647,0.62,23.51,8.41,32.84375
1025.52,979.52,10.41,9.32,8.92,8.48,-1.8053,0.63,10.91,10.2,37.5
1025.84,980.34,12.62,7.31,10.47,5.47,-2.4254,0.61,-6.25,0.02,41.78125
1020.96,975.59,13.24,9.46,12.36,5.89,-2.575,0.25,7.88,4.72,41.625
1018.91,973.95,13.97,9.73,11.59,7.78,-2.1232,0,-8.8,0.79,38.21875
1018.82,974.15,17.05,10.1,14.9,9.02,-2.7617,0,-21.7,0,34.4375
1014.15,969.88,19.53,13.58,16.91,11.24,-2.6837,0,6.78,0.52,31.15625
1009.52,965.71,23.05,16.46,19.91,15.84,-2.3927,0.02,28.78,8.84,28.5625
1009.04,965.19,21.63,17.19,18.87,17.54,-2.1442,0,21.39,7.42,26.9375
1005.24,961.73,24.52,18.58,22.39,18.6,-2.7126,0.07,32.35,109.17,26.21875
1006.53,962.79,22.42,20.03,20.56,20.14,-1.6941,0.9,32.33,304.98,27.8125
1006.03,962.36,21.54,19.01,20.56,19.53,-2.0916,0.41,33.21,488.22,33.5
1008.04,964.35,22.71,19.03,21.78,19.38,-2.91,0.2,32.01,259.75,40.1875
1010.64,966.93,24.28,19.73,23.16,20.49,-2.9444,0.05,30.15,377.9,43.1875
1014.41,970.29,22.74,18.24,21.83,18.78,-2.6137,0,28.96,114.56,42.25
1019.4,974.67,17.87,15.88,17.04,13.93,-1.3698,0,20.18,4.22,40.5625
1019.46,974.76,17.96,15.88,17.17,14.31,-1.6286,0,26.03,6.09,39.28125
1019.06,974.54,19.86,16.61,17.78,14.99,-1.8303,0.46,23.12,1.02,36.96875
1015.92,971.46,19.04,14.01,17.86,11.59,-1.8247,0.79,26.25,4.52,34.28125
1018.66,973.7,15.02,14,14.13,11.67,-1.3604,0.25,23.8,3.28,34.03125
1020.86,975.99,17.18,13.93,15.3,11.13,-1.7951,0.1,18.55,0.58,36.5625
1021.38,976.67,18.01,13.74,17.25,10.59,-2.7168,0.27,22.54,1.05,36.53125
1018.66,974.21,18.75,15.44,18,15.26,-2.2006,0.01,29.99,1.04,34.5
1015.25,971.13,22.01,18.72,21.74,18.37,-2.5428,0.02,32.74,9.77,33.21875
1015.36,971.04,20.63,16.63,19.69,18.12,-2.3878,0.45,31.19,54.36,33.34375
1016.69,971.83,15.46,13.83,14.22,14.71,-1.5819,0.64,30.68,44.64,35.34375
1016.06,971.35,16.47,13.96,15.04,14.99,-1.3612,0.51,29.78,4.71,41.65625
1016.59,972.16,19.88,16.91,18.26,16.89,-1.9856,0.26,29.72,4.86,49.84375
1018.73,974.38,21.5,16.07,19.09,12.76,-3.6276,0.61,16.75,0.04,52.25
1017.66,973.14,19.46,14.88,17.83,11.85,-2.4158,0.72,17.92,1.28,51.34375
1015.88,971.39,18.18,14.98,15.71,10.94,-1.5573,0.83,14.86,0.26,47.3125
1014.64,970.4,21.75,16.61,19.19,12.59,-3.193,0.02,21.58,2.42,42.40625
1012.68,968.67,23.15,17.61,20.8,15.32,-2.971,0,25.24,1.27,38.09375
1009.8,965.98,23.26,18.32,21.21,17.95,-2.9284,0.04,21.45,24.35,34.5625
1010.12,966.34,24.68,19.23,21.81,17.52,-2.5354,0.07,-9.04,6.96,31.9375
1011.63,967.7,23.87,19.03,22.25,17.73,-2.5254,0.49,24.45,23.93,31.5625
1016.12,971.74,19.84,18.07,18.93,17.5,-1.8145,0.05,26,41.49,38.375
1016.33,972,21.18,18.68,19.38,15.65,-2.4431,0.78,27,10.52,49.6875
1017.25,972.72,19.03,17.98,17.85,17.14,-1.4561,0.55,31.98,3.1,51.84375
1016.41,971.93,18.75,16.12,17.76,17.47,-1.4997,0.71,26.53,25.19,52.5625
1012.99,968.97,20.13,14.6,18.12,13.27,-3.7778,0.18,-6.66,0.32,56.625
1010.68,967.1,23.78,16.67,20.98,10.96,-4.2088,0.38,6.76,0,59.15625
1011.91,968.36,24.31,16.18,22.06,13.57,-4.0247,0.29,8.64,75.18,55.4375
1014.63,970.7,25.67,18.69,23.87,14.93,-3.9517,0.91,6.8,21.38,49.84375
1012.66,968.68,23.89,20.58,21.7,17.22,-3.0011,0.82,29.92,2.55,44.6875
1012.1,968.08,22.81,19.8,21.1,21.02,-1.8791,0.67,32.54,245.6,42.34375
1017.15,972.74,20.87,16.66,18.99,15.97,-2.2065,0.46,28.95,7.67,48.6875
1015.49,971.26,21.47,19.2,20.1,15.91,-2.9756,0.9,33.61,27.35,60.34375
1012.12,968.15,22.75,19.01,21.94,20.82,-2.1261,0.98,34.12,491.45,64.34375
1010.65,966.6,21.82,20.5,19.58,20.72,-1.4544,0.76,33.01,169.91,77.28125
1009.14,965.44,23.5,20.56,22.42,20.65,-2.3041,0.7,33.39,760.31,110.0625
1007.27,963.75,25.84,22.08,24.51,22.14,-3.7343,0.73,34.37,1071.25,128.0625
1007.6,964.01,25.19,22.13,24.21,21.99,-3.1961,0.9,34.32,548.66,126.625
1009.2,965.43,24.23,22.18,22.62,22.84,-2.2819,0.95,36.12,536.19,125.15625
1008.68,965.2,26.17,22.77,25.18,23,-3.2598,0.94,33.76,845.02,127.625
1007.95,964.59,28.76,24.56,26.62,22.86,-4.5261,0.43,32.34,910.28,127.78125
1006.25,963.08,30.03,24.95,27.54,21.23,-4.6947,0.46,29.53,199.49,118.15625
1008.34,964.92,27.42,23.72,26.66,22.75,-4.0962,0.87,35.46,656.73,106.9375
1011.11,967.24,23.74,21.58,23.23,22.56,-3.4793,0.63,35.81,664.51,109.0625
1010.49,966.52,21.76,20.99,21.54,21.26,-2.3353,0.71,36.64,305.03,168
1007.1,963.53,23.99,21.65,23.67,22.71,-2.7522,0.96,35.59,904.25,298.0625
1008.95,965.11,21.98,21.08,21.92,21.27,-1.7088,0.82,36.2,114.39,429.125
1008.68,964.84,21.91,20.59,21.6,21.53,-1.711,0.72,36.85,222.05,506.65625
1007.57,963.91,24.41,21.59,23.28,22.9,-3.0759,0.74,34.41,288.61,564.09375
1008.52,965.02,26.61,22.79,25.99,23.47,-3.6686,0.73,35.96,477.87,571.46875
1013.4,969.27,21.75,20.56,20.35,19.85,-2.0674,0.62,33.74,13.4,546.21875
1011.75,967.78,22.42,19.5,21.32,21.1,-1.8468,0.23,34.06,4.49,520.625
1006.98,963.67,28.42,24.23,26.09,22.09,-3.9894,0.72,35.23,150.35,490.0625
1010.13,966.21,22.05,20.15,21.02,20.96,-2.3401,0.79,34.94,110.96,486.1875
1010.5,966.48,21.08,19.03,20.09,20.34,-1.3283,0.68,28.51,30.62,555.03125
1008.4,964.34,18.93,18.4,18.59,18.53,-1.4638,0.89,34.34,80.79,616.15625
1006.86,963.08,22.26,18.39,21.16,20.36,-2.4108,0.88,25.83,2.7,650.25
1007.27,963.52,22.75,21.46,22.29,21.44,-1.803,0.73,33.38,40.84,629.25
1007.44,963.83,24.06,21.95,23.83,22.72,-2.6341,0.7,36.43,217.1,577.21875
1006.88,963.39,26.34,23.76,24.62,23.33,-3.5214,0.81,35.34,80.15,532.25
1004.75,961.44,26.95,23.05,26.14,24.36,-3.0853,0.84,36.54,1164.03,497.40625
1007.28,963.32,20.55,19.91,19.38,19.76,-1.7351,0.77,32.45,37.83,525.15625
1005.89,962.19,21.33,17.77,20.86,18.69,-2.8183,0.1,7.41,4.36,571.84375
1007.86,964.31,25.06,17.69,23.48,18.44,-4.4124,0.22,-8.11,0.36,549.78125
1009.98,966.34,26.07,22.01,25.16,18.6,-4.6462,0.57,30.53,6.56,495.3125
1009.94,966.35,26.89,23.27,25.21,21.95,-3.4967,0.78,32.91,45.83,445.5
1008.2,964.72,27.95,24,25.99,22.86,-3.5762,0.96,35.68,195.54,404.40625
1007.49,964.03,26.83,24,25.84,23.62,-3.2616,0.96,36,733.51,369.28125
1009.81,966.26,27.33,24.89,26.15,24.38,-3.8187,0.93,35.21,1167.05,344.15625
1010.4,966.85,28.29,25.01,26.83,24.06,-4.0523,0.95,34.68,1231.34,331.90625
1007.89,964.48,28.08,25.06,26.19,24.51,-3.4153,0.97,35.93,612.09,332.90625
1003.92,960.75,29.15,25.24,26.97,24.61,-4.5051,0.95,34.78,1429.76,318.65625
1002.72,959.7,30.53,26.25,27.46,23.36,-4.5562,0.88,34.13,181.96,290.9375
1004.9,961.83,30.88,27.55,28.25,24.34,-4.4196,0.79,34.95,828.52,264.1875
1005.65,962.43,30.51,27.43,28.14,25.21,-4.5733,0.94,36.75,897.58,239.5
1003.88,960.78,30.66,26.93,28.04,25.12,-4.0738,0.98,36.39,880.67,219.21875
1002.17,959.07,28.75,25.67,27.95,25.64,-3.7739,0.99,36.49,1902.75,202.09375
1001.93,958.75,27.12,24.38,26.73,24.94,-3.7819,0.99,36.03,1978.66,190.53125
1003.37,960.01,26.11,24.52,25.28,24.65,-2.9872,0.97,37.36,1097.62,220.125
1006.7,963.07,24.8,22.81,24.25,22.78,-3.2676,0.7,34.29,250.16,302.125
1009.4,965.59,23.98,22.36,22.66,21.88,-1.6191,0.23,28.33,24.79,323.375
1008.09,964.46,25.82,23.49,24.72,22.07,-3.3715,0.53,32.8,33.65,290.625
1006.2,962.81,27.7,24.08,25.97,22.33,-3.8298,0.73,32.61,12.11,258.625
1005.65,962.36,28.81,25.8,26.83,24.46,-4.054,0.92,35.68,604.65,235.40625
1003.3,960.17,28.68,25.81,26.76,24.66,-3.1436,1,36.29,519.45,216.6875
1003.48,960.14,25.39,24.49,23.3,24.45,-1.0473,0.94,36.58,281.79,239.0625
1004.49,961.06,25.78,24.18,24.11,24.25,-1.8778,0.99,36.56,616.84,346.46875
1005.25,961.8,25.59,24.32,24.08,24.65,-1.8965,0.99,34.9,821.67,440.53125
1005.19,961.88,26.28,24.18,25.77,24.9,-3.0382,0.97,35.45,1247.18,494.03125
1005.1,961.94,29.41,26.04,27.69,24.24,-4.7312,0.97,32.82,357.63,534.15625
1005.91,962.73,30.01,26.73,27.4,25.03,-4.0103,0.99,32.31,426.97,510.90625
1007.56,964.35,31.01,26.93,28.5,25.27,-4.9135,0.83,29.7,1250.63,458.4375
1007.62,964.35,30.84,25.85,28.35,24.51,-5.1013,0.45,29.46,1311.04,411.375
1007.31,964.05,30.35,26.71,28.56,23.86,-4.9079,0.36,33.03,475.02,371.84375
1010.26,966.92,31.07,26.35,28.42,23.43,-4.8209,0.23,33.08,89.75,335.5
1010.03,966.76,31.58,26.29,28.73,22.51,-4.9088,0.79,27.84,131.96,301.875
1009.2,965.99,31.07,26.91,29.05,24.17,-4.3511,0.98,29.9,649.33,270.34375
1009.9,966.7,31.36,26.6,29.49,23.1,-4.7218,1,31.3,720.39,241.71875
1010.21,966.98,31.46,26.45,29.34,22.25,-4.5447,0.97,25.13,209.58,218.4375
1008.36,965.18,31.43,26.8,29.61,22.09,-4.6779,0.93,25.99,149.94,197.03125
1007.33,964.2,31.73,26.76,29.91,22.61,-4.4257,0.73,28.43,221.9,177.57812
1008.55,965.3,31.92,26.8,30.26,22.87,-4.079,0.55,31.61,539.54,160.26562
1009.6,966.29,30.6,24.94,29.71,22.1,-3.8847,0.4,26.84,136.39,144.15625
1008.76,965.4,30.06,25.99,29.25,21.74,-3.5365,0.96,29.32,138.72,129.71875
1006.12,962.86,29.27,25.33,28.64,21.54,-3.3411,0.98,34.13,117.26,116.671875
1005.66,962.39,28.78,24.8,28.09,21.39,-2.5038,0.98,31.3,48.52,105.453125
1006.09,962.86,29.19,24.91,28.28,21.56,-2.7154,0.96,29.66,34.13,96.03125
1006.18,962.94,29.2,24.13,29.04,21.44,-2.8142,0.66,31.8,10.2,88.265625
1003.56,960.54,31.01,24.36,29.22,19.19,-2.7778,0.56,15.43,0,80.84375
1000.76,957.77,30.37,25.4,29.79,21.38,-2.6659,0.06,30.19,1.7,73.6875
999.23,956.2,29.2,25.28,28.14,21.64,-2.5785,0.09,33.41,25,66.71875
998.31,955.31,29.1,25.35,27.46,21.67,-2.2309,0.64,33.03,88.69,61.109375
997.05,954.18,30.7,27.3,29.15,20.98,-2.0764,0.56,32.89,2.21,57.109375
996,953.25,30.4,26.97,29.04,21.54,-1.9087,0.24,34.8,0.38,53.5625
995.26,952.58,31.35,27.51,30.1,22.45,-2.0605,0.31,36.58,643.81,51.015625
997.05,954.29,29.87,26.09,30.38,24.26,-2.5003,0.62,37.75,1184.12,49
1000.18,957.18,28.66,25.02,29.2,24.86,-3.1535,0.67,36.96,1312.95,48.640625
1000.45,957.42,27.98,25.36,28.54,25.02,-3.3841,0.62,36.4,839.93,52.234375
999.16,956.11,27.48,25.22,27.74,25,-3.6663,0.72,36.9,671.65,61.5
998.45,955.41,27.43,24.86,26.47,25.01,-3.8755,0.66,36.55,759.7,74.25
999.4,956.37,27.86,25.32,27.51,25.56,-3.957,0.34,35.17,1712.1,79.859375
1000.05,956.95,28.16,25.53,26.49,25.23,-4.1043,0.91,35.68,1086.95,81.46875
999.61,956.47,26.78,24.92,25.41,25.39,-2.8721,0.92,37.09,647.53,90.984375
998.14,955.08,26.61,24.75,25.59,25.02,-2.1827,0.89,36.18,359.81,142.64062
998.58,955.47,25.85,24.43,24.06,23.96,-2.1493,0.95,33.37,300.71,234.96875
1001.86,958.79,29.45,25.14,27.1,24.37,-4.5462,0.08,30.62,524.1,293.875
1004.67,961.55,30.03,26.25,28.55,25.54,-4.328,0.31,34.14,1514.72,287.5
1005.18,961.95,28.53,25.56,27.96,25.67,-4.4148,0.76,35.79,2445.23,259.20312
1006.56,963.3,28.79,25.95,27.81,24.69,-3.6599,0.99,34.78,908.33,248.79688
1008.59,965.18,28.44,25.77,26.83,25.44,-2.9845,0.99,36.54,1200.14,235.32812
1007.48,964.06,27.33,25.52,26.11,25.57,-2.8566,0.99,35.77,1899.11,224.53125
1005,961.72,27.07,25.6,26.39,25.59,-2.3174,0.97,34.67,1515.94,223.89062
1006.95,963.56,28.16,25.41,27,25.03,-3.5143,0.91,35.79,948.2,228
1011.19,967.59,27.61,25.19,26.67,25.15,-3.9677,0.66,35.41,1049.36,223.73438
1011.99,968.34,27.51,24.7,26.69,25,-3.6805,0.76,35.87,1830.97,228.10938
1010.58,966.85,25.36,23.84,24.62,24.24,-1.4792,0.98,35.1,762.59,251.5
1008.75,965.23,27.53,24.27,25.87,24.32,-3.5212,0.58,34.71,1141.6,285.79688
1009.31,965.73,26.79,24.28,26.02,24.4,-4.0755,0.46,34.61,1395.95,285.42188
1008.9,965.42,27.76,24.64,25.93,24.13,-4.0633,0.96,34.55,519.16,268.98438
1008,964.58,27.22,25,26.57,25.1,-3.3198,0.44,35.63,1768.91,252.34375
1006.56,963.23,28.5,25.14,27.38,25.02,-4.126,0.9,33.4,1653.33,242.40625
1006.03,962.77,28.73,25.36,27.14,24.79,-4.1597,0.99,32.22,887.5,235.1875
1007.18,963.91,29.45,25.55,27.2,23.48,-4.3259,1,30.24,162.82,221.07812
1009.89,966.48,29.2,25.14,27.46,24.36,-4.3043,0.88,34.41,1315.7,203.09375
1012.49,968.85,28.93,25.07,27.07,24.21,-4.3802,0.73,35.16,1154.46,187.15625
1012.71,969.1,28.92,24.98,26.84,24.1,-4.2433,0.2,30.52,1074.55,184.34375
1012.13,968.62,29.41,24.99,27.42,23.26,-4.7057,0.47,28.67,790.03,184.32812
1012.51,968.96,29.25,24.01,27.03,22.16,-4.3793,0.27,22.78,293.75,169.98438
1012.85,969.28,28.98,23.83,26.77,21.91,-4.32,0.09,17.54,253.59,153.25
1012.31,968.76,28.96,24.14,26.47,22.35,-3.5844,0.01,15.66,331.26,137.90625
1010.67,967.27,29.66,24.81,27.66,23,-3.8876,0,20.53,650.49,124.046875
1008.19,964.95,30.15,25.54,28.07,23.75,-3.901,0.23,27.48,1029.24,111.5625
1007.95,964.58,28.79,23.96,27.23,23.12,-3.7901,0.54,32.93,1550.64,100.53125
1009.63,966.24,29.53,24.62,27.55,22.76,-4.1449,0.83,22.6,337,93.96875
1011.17,967.77,30.05,25.01,28.26,22.34,-3.6701,0.93,31.29,142.44,90.125
1011.81,968.31,29.66,25.45,28.17,23.38,-3.7802,0.39,35.59,398.48,82.65625
1011.38,967.78,28.23,24.94,27.01,24.26,-3.5395,0.71,35.96,725.09,76.421875
1011.46,967.75,26.54,24.39,25.76,24.62,-2.8941,0.68,34.43,824.85,80.203125
1010.98,967.47,29.15,23.88,26.84,22.7,-3.8666,0.31,29.14,544.62,90.5
1009.27,965.87,29.75,24.54,27.35,22.24,-4.459,0.2,29.65,305.84,92.359375
1004.54,961.32,29.35,25.35,26.96,22.54,-4.2355,0.23,32.14,295.77,85.46875
1003.64,960.36,27.77,24.58,25.86,21.99,-3.7532,0.14,30.77,101.18,77.890625
1009.04,965.57,28.26,24.13,25.89,21.9,-3.2381,0,24.96,9.19,71.234375
1012.43,968.83,28.31,23.67,26.27,21.94,-3.5924,0,27.6,41.93,65.078125
1011.3,967.76,27.96,22.34,26.32,20.68,-3.5733,0.04,23.96,0.98,59.484375
1009.82,966.36,27.47,22.61,25.4,19.29,-3.5638,0.12,8.83,0.02,54.25
1011.42,967.83,27.5,22.92,26.52,21.31,-3.2716,0.07,27.12,127.68,49.484375
1012.93,969.25,28.14,24.01,25.38,22.3,-2.9354,0.01,30.87,354.7,45.46875
1011.05,967.54,29.02,25.32,26.91,22.7,-2.9299,0.35,31.78,179.65,42.234375
1010.54,966.98,27.11,22.67,26.66,22.52,-2.919,0.37,34.2,661.28,40.015625
1010.45,966.96,27.74,23.13,25.81,20.99,-3.053,0,17.04,45.35,38.984375
1013.26,969.56,27.6,22.92,26.6,20.47,-3.0294,0.28,23.3,192.28,38.164062
1016.66,972.71,26.21,22.82,24.66,22.29,-2.3064,0.49,34.51,1091.41,37.351562
1015.92,972.04,27.2,22.1,25.37,21.65,-2.7155,0.03,31.22,183.46,37.226562
1014.62,970.85,27.15,21.72,26.15,19.83,-2.8018,0.04,17.35,0,38.546875
1012.62,969,27.79,20.97,26.78,20.43,-2.4991,0,10.47,9.98,38.578125
1011.09,967.59,27.83,20.81,26.68,19.23,-2.4097,0,19.1,0,37.367188
1009.27,965.88,28.25,22.28,27.23,19.48,-2.3225,0,22.74,25.95,36.171875
1008.1,964.77,29.52,25.09,27.99,20.5,-2.1732,0.1,29.01,89.07,35.242188
1009.38,965.82,27.35,22.26,26.68,22.57,-2.0446,0.03,22.09,815.99,34.609375
1010.74,967.22,26.9,21.68,25.86,20.15,-2.1709,0,5.34,142.06,34.164062
1012.84,969.19,27.52,21.62,26.45,19.12,-1.9038,0,3.44,63.67,33.789062
1015,971.21,26.75,19.88,25.6,17.61,-1.8768,0,0.9,0,33.445312
1016,972.18,26.61,21.38,25.61,19.16,-1.459,0,-1.86,0.18,33.132812
1014.66,970.85,26.88,20.91,25.16,16.56,-1.6161,0,-5.47,0.03,32.78125
1011.76,968.15,27.13,21.99,25.3,18.06,-1.2746,0,19.03,1.42,32.453125
1011.17,967.51,27.46,23.55,25.87,20.52,-1.4373,0.1,30.06,64.18,32.140625
1012.19,968.48,27.08,24.42,25.31,21.45,-1.5467,0.78,32.29,122.51,31.945312
1013.14,969.41,27.57,22.63,25.56,19.67,-1.5101,0.95,20.29,8.41,31.945312
1012.01,968.44,28.51,24.61,27,18.35,-1.2354,0.3,19.48,5.65,31.773438
1011.77,967.9,25.26,22.35,24.66,17.22,-1.1406,0.29,24.18,3.93,31.382812
1012.03,967.96,22.18,21.3,20.81,17.61,-1.9633,0.92,33.03,5.3,31.132812
1013.15,969.17,24.05,21.8,22.56,20.17,-0.7673,0.12,35.29,24.66,31.546875
1013.73,969.79,24.74,22.25,22.36,22.57,-1.2066,0.39,31.62,111.94,34.4375
1014.38,970.56,26.81,22.25,24.54,19.95,-1.9018,0.08,11.88,7.98,39.625
1021.51,976.96,21.96,16.38,20.5,14.26,-1.7553,0.12,20.15,3.7,41.226562
1024.12,979.07,17.17,14.91,16.13,9.06,-1.2508,0.19,17.23,0.69,39.390625
1021.6,976.74,17.45,13.86,16.52,12.8,-1.4741,0.04,22.07,1.9,37.023438
1020.73,975.96,18.08,16.11,16.55,14.82,-0.8553,0.55,25.27,5.93,35.453125
1018.09,973.34,16.3,14.52,15.92,15.29,-1.5344,0.81,28.75,5.62,35.601562
1022.57,977.09,13.04,12.21,11.51,12.4,-1.5239,0.4,17.16,13.84,40.414062
1025.11,979.75,14.56,12.79,13.49,9.62,-1.2884,0.35,7.04,0.78,51.8125
1025.34,979.79,13.64,12.45,11.8,11.61,-0.882,0.33,21.64,2.1,56.765625
1023.13,977.98,15.73,13.81,13.33,13.55,-0.9133,0,6.04,2.91,54.414062
1019.76,975.14,18.32,14.44,16.85,13.27,-1.9488,0,0.27,4.56,50.265625
1018.91,974.51,20.54,16.53,18.95,15.9,-1.2218,0.03,23.43,11.3,45.765625
1020.63,975.98,19.04,17.75,17.92,16.93,-0.749,0.01,28.04,14.31,42.617188
1021.56,976.85,19.33,17.9,17.78,16.62,-1.2699,0,23.21,29.34,41.828125
1021.12,976.47,19.15,16.47,17.86,15.63,-1.2587,0.64,22.41,3.82,41.429688
1021.87,977.24,19.45,14.53,16.78,14.28,-1.1886,0.01,15.31,0.34,39.796875
1022.52,977.78,18.16,15.03,16.92,13.99,-1.4046,0.59,19.84,1.3,37.828125
1023.01,978.09,17.29,14.6,15.47,15.29,-1.1969,0.33,26.16,3.62,36.921875
1021.43,976.65,18.08,16.28,17.07,15.66,-1.6078,0.31,25.42,8.82,38.078125
1018.81,974.25,19.21,17.4,17.76,16.47,-0.9269,0.37,27.64,2.09,39.195312
1016.73,972.19,18.13,17.58,16.63,17.96,-0.647,0.4,31.44,3.64,38.859375
1011.9,967.75,19.69,17.99,18.85,19.19,-0.8373,0.71,34.02,77.3,43.007812
1012.86,968.71,21.09,19,19.26,20.19,-1.1471,0.14,31.06,195.88,54.53125
1018.24,973.32,17.19,10.53,15.49,15.87,-2.6378,0.46,28.16,57.55,66.296875
1024.83,978.82,10.24,6.78,8.69,4.78,-2.1971,0.09,-19.17,0.84,82.86719
1023,977.44,11.89,7.49,9.77,4.9,-1.9103,0,-9.98,0.22,99.96875
1021.34,976.12,12.22,7.56,9.29,3.98,-2.1559,0,-27.27,0,95.3125
1021.61,976.57,13.81,7.93,11.38,6.19,-2.0896,0,-6.53,4.03,85.63281
1021.93,976.95,16.28,11.69,14.16,9.71,-2.1018,0.14,17.55,9.68,76.53125
1023.05,977.43,11.56,7.49,9.62,9.58,-1.2409,0.03,-14.03,4.67,70.53906
1021.56,976.47,12.14,7.6,10.31,7.78,-1.7143,0.37,-15.5,0.06,66.41406
1020,975.23,15.49,9.29,13.76,10.22,-1.8924,0.18,0.66,2.62,60.453125
1021.5,976.48,14.74,12.6,13.36,13.9,-0.6477,0.78,23.35,2.21,54.328125
1020.35,975.29,14.49,14.11,13.35,14.3,-0.3544,0.59,26.37,14.25,51.140625
1016.65,971.87,15.57,13.99,13.51,13.27,-1.1983,0,12.32,2.8,55.226562
1015.33,970.85,16.5,12.58,15.06,13.86,-1.1049,0.16,0.39,5.72,61.21875
1016.13,971.67,17.61,14.28,16.15,14.55,-1.275,0.12,22.91,3.84,58.835938
1017.24,972.49,16.32,11.48,15.03,15.02,-1.3315,0.37,26.31,12.79,54.664062
1024.97,978.88,9.7,7.81,7.76,7.29,-1.6634,0.41,3.25,10.52,60.875
1025.16,979.34,9.66,5.59,7.77,4.08,-2.0068,0.01,-16.85,0,75.703125
1022.67,977.31,11.77,6.39,9.06,4.97,-1.7175,0.3,-9,0,76.30469
1021.7,976.65,12.45,7.4,10.17,6.51,-1.6624,0.33,0.78,0,69.57031
1024.24,979.13,12.14,5.53,10.23,5.29,-1.9884,0,-14.81,0,62.242188
1026.2,980.95,14.51,6.52,12.84,8.01,-1.7938,0,-0.64,0.22,55.5
1023.71,978.71,16.13,12.56,14.25,11.61,-1.2628,0,18.01,9.02,49.617188
1020.56,975.86,17.89,14.47,15.27,14.11,-1.1407,0,22.94,7.75,44.757812
1024.89,979.23,12.03,5.83,9.78,5.82,-1.3553,0.03,-29.13,0.95,41.148438
1026.38,980.32,9.02,3.08,6.55,0.08,-1.7813,0.01,-38.17,0,38.4375
1024.97,979.11,8.52,2.56,6.12,1.59,-1.509,0,-30.53,0,36.148438
1025.94,980.17,8.83,3.39,6.44,0.87,-1.5049,0.19,-40.01,0,34.390625
1025.99,980.43,10.21,4.3,8.26,2.34,-1.4778,0.61,-23.38,0,33.226562
1024.22,978.9,11.73,6.34,9.12,5.8,-1.311,0.04,-6.11,0.01,32.515625
1024.4,979.18,11.85,6.21,9.96,5.8,-1.3643,0,-18.56,0.52,32.054688
1025.67,980.33,12.63,6.5,10.25,5.09,-1.4712,0.03,-22.03,0,31.679688
1026.26,980.94,13.14,8.32,11.06,7.56,-1.2346,0,-15.1,0.02,31.351562
1024.94,979.82,13.58,8.57,11.23,8.15,-1.2166,0,1.85,0,31.03125
1023.64,978.68,14.92,8.96,12.28,9.97,-1.1606,0,-6.72,0,30.726562
1023.43,978.61,16.45,11.06,13.8,11.07,-1.1435,0,9.84,0.03,30.414062
1026,980.64,15.12,11.33,14.03,10.08,-1.1422,0,13.2,1.64,30.09375
1025.01,979.36,12.58,11.11,10.8,8.65,-0.4927,0,13.84,2.4,29.84375
1020.43,975.5,14.25,10.96,12.23,10.21,-0.9334,0,21.25,3.85,29.59375
1018.52,973.72,15.06,10.76,13.28,13.15,-0.7339,0,24.64,7.21,29.359375
1020.72,975.75,15.26,13.45,13.58,14.57,-0.6443,0,20.62,13.62,29.375
1027.38,981.53,11.75,7.51,10.57,5.95,-1.2173,0.03,-1.37,6.12,30.484375
1028.52,982.37,8.52,3.07,6.92,0.4,-1.4034,0,-23.59,0,31.296875
1024.87,979.23,8.78,3.17,7.32,1.21,-1.2473,0.08,-16.31,0,30.359375
1022.66,976.72,8.75,4.1,8.48,6.46,-0.5341,0.89,16.69,11.1,29.90625
1020.21,974.33,9.89,8.15,7.9,9.74,-0.3934,0.25,18.26,4.96,34.90625
1020.4,974.94,11.09,8.88,9.16,9.64,-1.0027,0.79,-10.67,0.38,49.5625
1018.54,973.61,12.64,10.08,12.22,9.85,-0.9877,0.88,3.5,0.21,60.78125
1021.09,976.1,14.7,10.96,13.11,9.49,-1.5387,0.24,12.63,0.33,58.921875
1030.31,983.87,8.92,6.39,8.04,4.65,-0.905,0,12.6,1.29,53.078125
1034.38,987.19,5.59,3.43,4.88,-0.51,-0.981,0.4,9.31,5.12,47.265625
1031.52,984.74,6.83,3.79,5.32,1.34,-1.0824,0.03,14.1,1.73,42.203125
1028.15,981.38,5.91,4.72,5.31,5.01,-0.7303,0,20.84,30.14,38.515625
1028.64,982.25,8.29,5.87,7.15,6.97,-0.8308,0,8.73,6.65,37.546875
1029.72,983.43,8.89,5.94,7.11,5.34,-0.9213,0,2.3,1.68,38.09375
1028.77,982.69,10.25,6.58,8.51,4.52,-0.9944,0,-0.73,0.83,36.359375
1027.06,981.21,11.28,8.76,10.02,6.82,-0.7848,0.06,9.41,2.09,33.75
1025.03,979.51,12.51,7.87,10.92,6.76,-1.2621,0.1,3.13,4.08,31.65625
